event_id,event_completed_date,dg_id,fin_text,event_round,birdies,bogies,course_par,doubles_or_worse,driving_accuracy,driving_distance,eagles_or_better,gir,great_shots,pars,poor_shots,prox_fw,prox_rgh,score,scrambling,sg_app,sg_arg,sg_ott,sg_putt,sg_t2g,sg_total,start_hole,teetime
10,2025-03-02,17606,T25,2,4.0,1.0,71.0,0.0,0.714,283.9,0.0,0.722,3.0,13.0,1.0,33.261,42.136,68.0,0.75,0.29,-0.021,1.314,-0.103,1.583,1.479,1.0,12:07pm
10,2025-03-02,17606,T25,3,2.0,1.0,71.0,0.0,0.643,286.2,0.0,0.722,1.0,15.0,2.0,30.968,71.05,70.0,1.0,-1.113,0.13,0.437,-0.556,-0.546,-1.103,1.0,1:45pm
10,2025-03-02,17606,T25,4,5.0,4.0,71.0,1.0,0.643,283.3,0.0,0.611,6.0,8.0,7.0,31.028,69.24,72.0,0.714,-1.101,-0.47,-0.109,0.195,-1.68,-1.485,1.0,12:55pm
10,2025-03-02,15676,T25,1,9.0,1.0,71.0,2.0,0.571,304.7,0.0,0.833,7.0,6.0,6.0,26.352,40.487,67.0,0.571,-1.15,-1.308,2.341,1.741,-0.117,1.625,10.0,1:35pm
10,2025-03-02,15676,T25,2,3.0,2.0,71.0,0.0,0.429,298.3,0.0,0.667,5.0,13.0,4.0,29.439,22.08,70.0,0.8,2.343,-0.081,-1.682,-1.1,0.58,-0.521,1.0,8:35am
10,2025-03-02,15676,T25,3,4.0,4.0,71.0,0.0,0.357,304.4,1.0,0.611,5.0,9.0,6.0,38.238,36.837,69.0,0.667,0.225,0.826,-0.374,-0.779,0.677,-0.103,1.0,9:15am
10,2025-03-02,15676,T25,4,5.0,1.0,71.0,0.0,0.429,304.1,0.0,0.833,4.0,12.0,0.0,37.44,37.135,67.0,0.833,1.604,0.278,0.892,0.741,2.774,3.515,1.0,9:20am
10,2025-03-02,29767,T25,1,4.0,1.0,71.0,0.0,0.5,289.5,0.0,0.722,2.0,13.0,3.0,28.48,44.053,68.0,0.625,0.317,-1.035,1.144,0.198,0.426,0.625,1.0,8:24am
10,2025-03-02,29767,T25,2,6.0,1.0,71.0,0.0,0.571,286.0,0.0,0.667,5.0,11.0,3.0,33.298,76.973,66.0,0.714,0.524,3.019,0.349,-0.412,3.892,3.479,10.0,1:24pm
10,2025-03-02,29767,T25,3,6.0,1.0,71.0,1.0,0.714,286.6,0.0,0.611,6.0,10.0,3.0,23.782,53.323,68.0,0.875,-1.077,0.351,0.65,0.974,-0.076,0.897,1.0,11:55am
10,2025-03-02,29767,T25,4,3.0,3.0,71.0,0.0,0.643,287.4,0.0,0.5,0.0,12.0,3.0,23.789,57.817,71.0,0.8,0.593,-0.024,-0.218,-0.836,0.351,-0.485,1.0,12:15pm
10,2025-03-02,5768,T25,1,7.0,1.0,71.0,0.0,0.643,281.4,0.0,0.778,5.0,10.0,1.0,26.691,15.324,65.0,0.429,1.073,-0.336,0.792,2.095,1.529,3.625,10.0,8:13am
10,2025-03-02,5768,T25,2,4.0,0.0,71.0,1.0,0.571,286.4,0.0,0.778,2.0,13.0,2.0,33.62,35.647,69.0,1.0,0.776,-0.033,-0.558,0.295,0.185,0.479,1.0,1:13pm
10,2025-03-02,5768,T25,3,5.0,5.0,71.0,0.0,0.571,294.4,0.0,0.611,4.0,8.0,3.0,26.885,51.937,71.0,0.333,-2.499,-1.483,0.775,1.105,-3.207,-2.103,1.0,12:10pm
10,2025-03-02,5768,T25,4,5.0,2.0,71.0,0.0,0.5,284.4,0.0,0.667,2.0,11.0,2.0,34.109,53.853,68.0,0.667,2.615,0.466,0.329,-0.895,3.41,2.515,1.0,9:45am
10,2025-03-02,11276,T25,1,4.0,1.0,71.0,0.0,0.5,285.4,1.0,0.667,2.0,12.0,0.0,29.007,39.814,66.0,0.857,0.891,0.733,0.547,0.453,2.171,2.625,10.0,7:29am
10,2025-03-02,11276,T25,2,3.0,2.0,71.0,0.0,0.5,288.8,0.0,0.667,1.0,13.0,1.0,35.021,52.712,70.0,0.75,0.122,-1.245,0.17,0.433,-0.953,-0.521,1.0,12:29pm
10,2025-03-02,11276,T25,3,7.0,3.0,71.0,0.0,0.5,290.8,0.0,0.5,4.0,8.0,3.0,30.734,39.292,67.0,0.636,-0.648,1.305,0.139,1.102,0.796,1.897,1.0,10:00am
10,2025-03-02,11276,T25,4,3.0,2.0,71.0,0.0,0.714,271.4,0.0,0.5,0.0,13.0,4.0,40.768,117.022,70.0,0.909,-3.055,3.132,-0.002,0.44,0.075,0.515,1.0,11:40am
10,2025-03-02,25442,T25,1,5.0,1.0,71.0,0.0,0.357,277.6,0.0,0.667,2.0,12.0,1.0,18.913,68.984,67.0,0.857,1.441,-0.294,-1.562,2.039,-0.415,1.625,1.0,6:56am
10,2025-03-02,25442,T25,2,7.0,1.0,71.0,0.0,0.5,271.8,0.0,0.778,5.0,10.0,1.0,26.383,88.806,65.0,1.0,0.221,0.153,-0.537,4.643,-0.163,4.479,10.0,11:56am
10,2025-03-02,25442,T25,3,9.0,2.0,71.0,1.0,0.786,284.7,0.0,0.722,4.0,6.0,4.0,24.748,70.342,68.0,0.667,-1.955,-0.089,0.85,2.092,-1.194,0.897,1.0,1:25pm
10,2025-03-02,25442,T25,4,6.0,5.0,71.0,1.0,0.5,276.7,0.0,0.611,3.0,6.0,4.0,32.374,30.727,73.0,0.571,-1.0,-1.23,-2.097,1.842,-4.327,-2.485,1.0,1:20pm
10,2025-03-02,23504,T25,1,7.0,0.0,71.0,1.0,0.786,288.3,0.0,0.722,2.0,10.0,2.0,25.934,65.116,66.0,0.833,-0.198,0.515,1.557,0.75,1.874,2.625,1.0,6:45am
10,2025-03-02,23504,T25,2,3.0,3.0,71.0,0.0,0.5,287.0,1.0,0.889,4.0,11.0,4.0,32.276,30.974,69.0,0.25,2.915,-0.837,1.029,-2.627,3.107,0.479,10.0,11:45am
10,2025-03-02,23504,T25,3,4.0,3.0,71.0,0.0,0.5,295.3,1.0,0.833,3.0,10.0,2.0,25.024,44.771,68.0,0.4,1.198,1.47,0.992,-2.762,3.66,0.897,1.0,11:25am
10,2025-03-02,23504,T25,4,5.0,4.0,71.0,0.0,0.571,288.4,0.0,0.722,4.0,9.0,5.0,19.186,47.839,70.0,0.167,2.325,-0.02,0.477,-2.267,2.782,0.515,1.0,11:20am
10,2025-03-02,15004,T32,1,4.0,0.0,71.0,2.0,0.643,287.5,1.0,0.833,5.0,11.0,3.0,26.603,50.328,69.0,0.333,0.813,-1.482,-0.654,0.947,-1.323,-0.375,1.0,11:45am
10,2025-03-02,15004,T32,2,7.0,2.0,71.0,0.0,0.571,274.0,0.0,0.778,4.0,9.0,2.0,28.655,70.41,66.0,0.6,2.253,0.16,-0.774,1.841,1.639,3.479,10.0,6:45am
10,2025-03-02,15004,T32,3,4.0,1.0,71.0,0.0,0.571,279.8,0.0,0.611,3.0,13.0,3.0,37.399,48.549,68.0,0.857,-1.852,2.129,-0.176,0.797,0.101,0.897,1.0,11:45am
10,2025-03-02,15004,T32,4,3.0,1.0,71.0,1.0,0.714,285.0,0.0,0.833,3.0,13.0,3.0,41.865,52.168,71.0,0.714,-0.214,0.323,0.739,-1.333,0.848,-0.485,1.0,11:10am
10,2025-03-02,14509,T32,1,5.0,2.0,71.0,0.0,0.857,282.6,0.0,0.889,3.0,11.0,2.0,22.776,,68.0,0.5,2.401,-0.571,1.466,-2.672,3.296,0.625,1.0,12:07pm
10,2025-03-02,14509,T32,2,7.0,0.0,71.0,1.0,0.571,275.9,0.0,0.833,5.0,10.0,3.0,24.045,29.741,66.0,1.0,4.256,0.313,-1.279,0.19,3.29,3.479,10.0,7:07am
10,2025-03-02,14509,T32,3,1.0,0.0,71.0,0.0,0.643,291.2,1.0,0.667,5.0,16.0,3.0,28.491,256.16,68.0,1.0,-1.399,-0.1,1.482,0.915,-0.017,0.897,1.0,12:40pm
10,2025-03-02,14509,T32,4,3.0,4.0,71.0,0.0,0.429,285.6,0.0,0.667,2.0,11.0,3.0,28.595,49.888,72.0,0.429,0.462,-1.29,-0.139,-0.518,-0.967,-1.485,1.0,12:15pm
10,2025-03-02,15470,T32,1,4.0,0.0,71.0,0.0,0.571,279.5,0.0,0.833,2.0,14.0,1.0,30.481,21.208,67.0,0.8,1.748,0.979,0.581,-1.684,3.308,1.625,1.0,6:56am
10,2025-03-02,15470,T32,2,6.0,0.0,71.0,1.0,0.571,273.8,0.0,0.889,3.0,11.0,1.0,30.381,27.993,67.0,1.0,3.172,0.329,-2.268,1.247,1.233,2.479,10.0,11:56am
10,2025-03-02,15470,T32,3,3.0,0.0,71.0,1.0,0.5,290.0,0.0,0.667,0.0,14.0,2.0,26.035,75.699,70.0,1.0,0.702,0.452,-2.072,-0.184,-0.918,-1.103,1.0,12:20pm
10,2025-03-02,15470,T32,4,3.0,2.0,71.0,0.0,0.429,287.1,0.0,0.667,3.0,13.0,3.0,36.076,73.829,70.0,0.833,2.65,0.766,-2.649,-0.252,0.767,0.515,1.0,10:15am
10,2025-03-02,25908,T32,1,1.0,1.0,71.0,0.0,0.357,287.2,1.0,0.611,2.0,15.0,4.0,32.405,59.391,69.0,0.889,1.359,-0.095,-0.858,-0.782,0.406,-0.375,10.0,1:02pm
10,2025-03-02,25908,T32,2,6.0,2.0,71.0,0.0,0.429,284.1,0.0,0.722,6.0,10.0,1.0,28.428,74.147,67.0,0.5,1.102,-0.94,-0.535,2.853,-0.373,2.479,1.0,8:02am
10,2025-03-02,25908,T32,3,4.0,0.0,71.0,0.0,0.571,293.3,0.0,0.667,3.0,14.0,3.0,32.784,52.768,67.0,1.0,-1.166,0.312,0.511,2.241,-0.343,1.897,1.0,10:30am
10,2025-03-02,25908,T32,4,2.0,2.0,71.0,0.0,0.5,295.0,0.0,0.722,3.0,14.0,3.0,36.654,51.37,71.0,0.571,-0.697,-0.457,0.27,0.399,-0.884,-0.485,1.0,11:30am
10,2025-03-02,27996,T32,1,4.0,0.0,71.0,0.0,0.643,280.3,0.0,0.722,3.0,14.0,1.0,25.256,31.864,67.0,0.857,1.362,0.509,0.526,-0.773,2.397,1.625,1.0,8:24am
10,2025-03-02,27996,T32,2,3.0,2.0,71.0,0.0,0.714,277.8,0.0,0.722,1.0,13.0,3.0,23.921,62.355,70.0,0.571,0.926,-0.76,0.462,-1.148,0.628,-0.521,10.0,1:24pm
10,2025-03-02,27996,T32,3,5.0,1.0,71.0,0.0,0.643,285.9,0.0,0.667,3.0,12.0,3.0,36.719,69.045,67.0,0.778,-0.22,1.196,0.296,0.626,1.272,1.897,1.0,8:25am
10,2025-03-02,27996,T32,4,3.0,4.0,71.0,0.0,0.643,283.9,1.0,0.5,2.0,10.0,5.0,37.573,61.567,70.0,0.636,-0.402,0.446,0.352,0.119,0.396,0.515,1.0,10:35am
10,2025-03-02,26850,T32,1,9.0,0.0,71.0,1.0,0.357,295.5,0.0,0.722,5.0,8.0,3.0,24.491,39.171,64.0,1.0,0.891,0.35,-0.043,3.426,1.198,4.625,1.0,8:24am
10,2025-03-02,26850,T32,2,6.0,2.0,71.0,0.0,0.5,289.9,0.0,0.556,6.0,10.0,2.0,33.825,72.757,67.0,0.889,-1.508,0.018,0.183,3.787,-1.307,2.479,10.0,1:24pm
10,2025-03-02,26850,T32,3,4.0,2.0,71.0,1.0,0.429,295.9,0.0,0.778,2.0,11.0,4.0,34.126,38.363,72.0,0.5,0.757,-3.015,-1.023,0.179,-3.281,-3.103,1.0,1:35pm
10,2025-03-02,26850,T32,4,5.0,3.0,71.0,1.0,0.571,291.7,0.0,0.556,4.0,9.0,7.0,28.572,68.409,71.0,0.778,-1.371,1.467,-0.511,-0.07,-0.415,-0.485,1.0,11:00am
10,2025-03-02,8825,T32,1,6.0,0.0,71.0,0.0,0.643,283.4,0.0,0.778,4.0,12.0,0.0,26.118,38.692,65.0,0.833,0.546,2.241,0.47,0.367,3.257,3.625,10.0,7:51am
10,2025-03-02,8825,T32,2,6.0,3.0,71.0,0.0,0.786,286.7,0.0,0.722,5.0,9.0,6.0,27.325,48.228,68.0,0.375,1.573,1.27,1.414,-2.777,4.257,1.479,1.0,12:51pm
10,2025-03-02,8825,T32,3,6.0,2.0,71.0,1.0,0.5,290.9,0.0,0.778,3.0,9.0,3.0,30.321,120.886,69.0,0.333,0.972,-0.929,0.79,-0.935,0.833,-0.103,1.0,12:50pm
10,2025-03-02,8825,T32,4,3.0,4.0,71.0,0.0,0.357,289.3,0.0,0.722,2.0,11.0,5.0,39.567,38.76,72.0,0.4,1.646,-0.521,-2.121,-0.489,-0.996,-1.485,1.0,12:05pm
10,2025-03-02,26649,T39,1,6.0,2.0,71.0,0.0,0.571,295.6,0.0,0.833,6.0,10.0,5.0,30.367,14.599,67.0,0.333,2.306,-0.806,0.986,-0.862,2.486,1.625,10.0,8:24am
10,2025-03-02,26649,T39,2,5.0,1.0,71.0,0.0,0.5,290.6,0.0,0.778,3.0,12.0,2.0,25.399,71.408,67.0,0.833,1.104,-1.027,0.237,2.166,0.314,2.479,1.0,1:24pm
10,2025-03-02,26649,T39,3,2.0,4.0,71.0,0.0,0.357,295.7,0.0,0.778,1.0,12.0,5.0,25.722,63.704,73.0,0.75,-0.643,0.951,-0.386,-4.024,-0.078,-4.103,1.0,11:55am
10,2025-03-02,26649,T39,4,5.0,2.0,71.0,0.0,0.429,291.4,0.0,0.722,3.0,11.0,2.0,28.277,36.329,68.0,0.714,1.134,1.913,-0.126,-0.406,2.921,2.515,1.0,8:50am
10,2025-03-02,24304,T39,1,4.0,1.0,71.0,0.0,0.643,285.0,0.0,0.556,3.0,13.0,4.0,32.436,55.649,68.0,0.778,-1.033,1.198,0.458,0.001,0.623,0.625,1.0,1:46pm
10,2025-03-02,24304,T39,2,7.0,1.0,71.0,1.0,0.571,285.5,0.0,0.778,5.0,9.0,3.0,27.157,43.454,67.0,0.8,2.116,0.991,-1.803,1.176,1.304,2.479,10.0,8:46am
10,2025-03-02,24304,T39,3,4.0,1.0,71.0,0.0,0.5,295.2,0.0,0.722,4.0,13.0,2.0,29.131,44.079,68.0,0.571,0.059,-0.043,0.08,0.802,0.096,0.897,1.0,11:35am
10,2025-03-02,24304,T39,4,3.0,4.0,71.0,0.0,0.571,296.3,0.0,0.722,3.0,11.0,7.0,21.217,46.684,72.0,0.333,2.581,0.664,0.094,-4.824,3.339,-1.485,1.0,11:20am
10,2025-03-02,27183,T39,1,8.0,3.0,71.0,1.0,0.571,287.9,0.0,0.722,3.0,6.0,3.0,21.34,55.011,68.0,0.429,1.411,-1.014,0.73,-0.503,1.127,0.625,10.0,8:13am
10,2025-03-02,27183,T39,2,5.0,3.0,71.0,0.0,0.571,287.5,0.0,0.889,3.0,10.0,4.0,29.863,61.646,69.0,0.6,0.97,0.106,0.536,-1.132,1.612,0.479,1.0,1:13pm
10,2025-03-02,27183,T39,3,3.0,1.0,71.0,0.0,0.643,293.0,0.0,0.778,3.0,14.0,3.0,32.651,49.023,69.0,0.667,-0.088,-0.095,0.967,-0.886,0.784,-0.103,1.0,8:25am
10,2025-03-02,27183,T39,4,7.0,3.0,71.0,1.0,0.786,290.4,0.0,0.556,8.0,7.0,7.0,32.208,76.115,69.0,0.556,1.29,1.259,-0.227,-0.807,2.322,1.515,1.0,9:35am
10,2025-03-02,19960,T42,1,8.0,3.0,71.0,0.0,0.5,286.4,0.0,0.611,5.0,7.0,5.0,31.788,95.759,66.0,0.857,0.088,0.77,-1.072,2.838,-0.214,2.625,1.0,7:29am
10,2025-03-02,19960,T42,2,7.0,2.0,71.0,0.0,0.714,286.4,1.0,0.889,7.0,8.0,2.0,25.334,27.987,64.0,0.75,2.952,-0.121,1.086,1.563,3.917,5.479,10.0,12:29pm
10,2025-03-02,19960,T42,3,3.0,3.0,71.0,0.0,0.5,279.0,0.0,0.722,2.0,12.0,4.0,31.861,48.24,71.0,0.333,1.345,-1.567,-0.844,-1.036,-1.066,-2.103,1.0,1:55pm
10,2025-03-02,19960,T42,4,2.0,4.0,71.0,1.0,0.571,288.6,0.0,0.611,2.0,11.0,5.0,22.729,78.038,75.0,0.4,0.348,-3.008,0.633,-2.458,-2.027,-4.485,1.0,12:45pm
10,2025-03-02,21944,T42,1,5.0,1.0,71.0,1.0,0.429,295.0,0.0,0.722,0.0,11.0,2.0,30.388,30.383,69.0,0.8,-1.108,0.722,0.07,-0.06,-0.316,-0.375,1.0,8:02am
10,2025-03-02,21944,T42,2,4.0,1.0,71.0,0.0,0.857,288.4,0.0,0.778,5.0,13.0,3.0,27.683,18.832,68.0,1.0,0.913,-0.327,0.532,0.362,1.118,1.479,10.0,1:02pm
10,2025-03-02,21944,T42,3,2.0,2.0,71.0,0.0,0.571,294.2,0.0,0.778,0.0,14.0,2.0,35.967,22.041,71.0,0.571,-1.309,-1.143,0.938,-0.588,-1.514,-2.103,1.0,8:35am
10,2025-03-02,21944,T42,4,2.0,3.0,71.0,0.0,0.643,296.7,2.0,0.833,5.0,11.0,4.0,42.671,23.731,68.0,0.0,-0.519,0.194,1.06,1.78,0.735,2.515,1.0,8:40am
10,2025-03-02,29279,T42,1,5.0,1.0,71.0,1.0,0.5,290.7,0.0,0.722,2.0,11.0,4.0,23.515,37.23,69.0,0.8,1.895,-0.402,0.42,-2.289,1.913,-0.375,1.0,8:46am
10,2025-03-02,29279,T42,2,8.0,1.0,71.0,1.0,0.571,288.4,0.0,0.778,6.0,8.0,2.0,26.034,24.371,66.0,0.8,2.055,-0.075,-1.597,3.097,0.383,3.479,10.0,1:46pm
10,2025-03-02,29279,T42,3,4.0,1.0,71.0,1.0,0.5,293.6,0.0,0.667,3.0,12.0,3.0,24.097,53.925,70.0,0.8,-1.102,-0.065,-0.744,0.809,-1.911,-1.103,1.0,11:05am
10,2025-03-02,29279,T42,4,5.0,2.0,71.0,1.0,0.714,292.5,0.0,0.611,5.0,10.0,6.0,24.921,84.575,71.0,0.8,0.711,0.085,-1.063,-0.218,-0.267,-0.485,1.0,9:55am
10,2025-03-02,17365,T42,1,7.0,0.0,71.0,0.0,0.643,292.4,0.0,0.889,3.0,11.0,3.0,26.453,93.514,64.0,1.0,0.002,1.06,1.662,1.9,2.724,4.625,1.0,12:07pm
10,2025-03-02,17365,T42,2,5.0,2.0,71.0,1.0,0.429,296.3,0.0,0.722,5.0,10.0,5.0,35.397,30.081,70.0,0.714,1.265,-0.307,-0.475,-1.003,0.483,-0.521,10.0,7:07am
10,2025-03-02,17365,T42,3,4.0,2.0,71.0,1.0,0.429,304.4,0.0,0.611,3.0,11.0,4.0,31.621,40.123,71.0,0.7,-1.53,-0.91,0.923,-0.585,-1.517,-2.103,1.0,12:30pm
10,2025-03-02,17365,T42,4,4.0,1.0,71.0,1.0,0.429,297.3,0.0,0.833,2.0,12.0,2.0,43.391,38.805,71.0,0.5,-0.998,-0.379,1.008,-0.116,-0.369,-0.485,1.0,9:35am
10,2025-03-02,18103,T42,1,6.0,1.0,71.0,0.0,0.786,276.3,0.0,0.778,6.0,11.0,1.0,26.662,66.359,66.0,0.667,-0.278,-0.701,0.463,3.14,-0.516,2.625,10.0,12:40pm
10,2025-03-02,18103,T42,2,4.0,4.0,71.0,0.0,0.429,272.8,0.0,0.611,3.0,10.0,2.0,25.309,127.397,71.0,0.5,-0.644,0.257,-0.71,-0.423,-1.097,-1.521,1.0,7:40am
10,2025-03-02,18103,T42,3,3.0,4.0,71.0,0.0,0.786,277.0,0.0,0.778,2.0,11.0,3.0,35.282,9.34,72.0,0.571,-0.434,-0.304,0.595,-2.959,-0.143,-3.103,1.0,9:25am
10,2025-03-02,18103,T42,4,6.0,2.0,71.0,0.0,0.714,280.7,0.0,0.778,2.0,10.0,1.0,40.709,43.227,67.0,0.5,0.3,0.68,0.71,1.825,1.69,3.515,1.0,8:10am
10,2025-03-02,6986,T42,1,5.0,0.0,71.0,0.0,0.786,273.9,0.0,0.778,4.0,13.0,1.0,27.487,117.233,66.0,1.0,-0.661,0.163,0.576,2.546,0.078,2.625,1.0,7:29am
10,2025-03-02,6986,T42,2,6.0,1.0,71.0,0.0,0.714,277.8,0.0,0.611,6.0,11.0,4.0,31.124,76.106,66.0,1.0,-0.634,1.793,-0.584,2.905,0.575,3.479,10.0,12:29pm
10,2025-03-02,6986,T42,3,5.0,4.0,71.0,0.0,0.5,280.6,0.0,0.611,4.0,9.0,5.0,31.847,43.59,70.0,0.667,-1.817,-0.733,-0.781,2.229,-3.331,-1.103,1.0,1:25pm
10,2025-03-02,6986,T42,4,3.0,2.0,71.0,2.0,0.5,276.6,0.0,0.611,3.0,11.0,4.0,23.653,61.325,74.0,0.556,-0.674,-1.412,-0.906,-0.493,-2.992,-3.485,1.0,11:50am
10,2025-03-02,28635,T48,1,3.0,1.0,71.0,0.0,0.786,282.5,0.0,0.833,3.0,14.0,2.0,24.311,64.333,69.0,0.5,0.423,-1.607,1.14,-0.332,-0.044,-0.375,1.0,12:18pm
10,2025-03-02,28635,T48,2,6.0,1.0,71.0,1.0,0.357,282.5,0.0,0.778,5.0,10.0,3.0,37.258,36.943,68.0,0.75,0.348,-0.168,-0.493,1.793,-0.313,1.479,10.0,7:18am
10,2025-03-02,28635,T48,3,3.0,2.0,71.0,0.0,0.5,289.0,0.0,0.667,4.0,13.0,3.0,30.64,28.931,70.0,0.625,0.344,0.551,-1.668,-0.329,-0.773,-1.103,1.0,9:40am
10,2025-03-02,28635,T48,4,4.0,3.0,71.0,0.0,0.5,290.7,0.0,0.667,3.0,11.0,2.0,30.02,70.423,70.0,0.5,0.262,-0.095,-0.633,0.981,-0.466,0.515,1.0,9:00am
10,2025-03-02,25094,T48,1,5.0,1.0,71.0,0.0,0.643,290.7,0.0,0.833,2.0,12.0,2.0,32.621,24.892,67.0,0.75,1.702,-0.313,0.98,-0.745,2.369,1.625,10.0,6:45am
10,2025-03-02,25094,T48,2,4.0,3.0,71.0,0.0,0.643,285.0,0.0,0.667,4.0,11.0,4.0,34.003,61.956,70.0,0.375,0.393,-0.078,0.713,-1.548,1.028,-0.521,1.0,11:45am
10,2025-03-02,25094,T48,3,5.0,3.0,71.0,0.0,0.643,295.5,1.0,0.778,4.0,9.0,2.0,31.076,89.849,67.0,0.625,0.767,-0.807,1.561,0.377,1.521,1.897,1.0,8:55am
10,2025-03-02,25094,T48,4,2.0,4.0,71.0,0.0,0.5,288.0,0.0,0.556,1.0,12.0,2.0,39.595,76.716,73.0,0.6,-0.818,-0.465,0.004,-1.206,-1.279,-2.485,1.0,10:35am
10,2025-03-02,18628,T48,1,6.0,1.0,71.0,1.0,0.643,265.6,0.0,0.667,5.0,10.0,2.0,24.52,42.691,68.0,0.833,-1.195,-0.519,-1.164,3.502,-2.878,0.625,1.0,12:51pm
10,2025-03-02,18628,T48,2,4.0,1.0,71.0,0.0,0.571,269.3,0.0,0.667,3.0,13.0,3.0,30.19,66.918,68.0,0.857,0.817,2.517,-0.844,-1.01,2.49,1.479,10.0,7:51am
10,2025-03-02,18628,T48,3,7.0,2.0,71.0,0.0,0.643,276.0,0.0,0.722,6.0,9.0,2.0,28.244,49.516,66.0,0.857,1.14,1.484,0.076,0.198,2.7,2.897,1.0,10:40am
10,2025-03-02,18628,T48,4,1.0,5.0,71.0,0.0,0.357,273.0,0.0,0.556,2.0,12.0,4.0,38.037,61.188,75.0,0.375,-1.018,-0.263,-1.053,-2.151,-2.334,-4.485,1.0,12:25pm
10,2025-03-02,19870,T48,1,5.0,1.0,71.0,0.0,0.714,278.5,0.0,0.778,3.0,12.0,1.0,20.57,55.404,67.0,0.8,0.186,-0.351,0.485,1.304,0.32,1.625,10.0,6:45am
10,2025-03-02,19870,T48,2,1.0,2.0,71.0,0.0,0.714,281.5,1.0,0.778,5.0,14.0,1.0,31.95,80.599,70.0,0.5,0.266,-0.751,0.384,-0.419,-0.101,-0.521,1.0,11:45am
10,2025-03-02,19870,T48,3,3.0,3.0,71.0,0.0,0.571,274.5,0.0,0.667,4.0,12.0,5.0,34.328,38.014,71.0,0.4,-0.68,-0.528,-1.936,1.042,-3.144,-2.103,1.0,9:05am
10,2025-03-02,19870,T48,4,3.0,1.0,71.0,0.0,0.5,289.6,0.0,0.722,3.0,14.0,2.0,36.108,41.633,69.0,0.8,3.183,0.065,-0.896,-0.837,2.352,1.515,1.0,8:30am
10,2025-03-02,19872,T48,1,7.0,0.0,71.0,0.0,0.357,291.4,0.0,0.778,6.0,11.0,1.0,24.284,37.123,64.0,1.0,1.036,0.642,-0.47,3.416,1.208,4.625,1.0,7:51am
10,2025-03-02,19872,T48,2,4.0,4.0,71.0,0.0,0.5,285.6,0.0,0.667,2.0,10.0,5.0,34.939,36.904,71.0,0.6,-0.091,-0.068,-0.981,-0.38,-1.14,-1.521,10.0,12:51pm
10,2025-03-02,19872,T48,3,0.0,4.0,71.0,0.0,0.643,285.7,0.0,0.667,5.0,14.0,9.0,26.21,26.396,75.0,0.429,-1.717,0.315,-0.327,-4.373,-1.729,-6.103,1.0,11:15am
10,2025-03-02,19872,T48,4,6.0,2.0,71.0,0.0,0.429,287.4,0.0,0.722,2.0,10.0,3.0,33.377,29.029,67.0,0.833,1.912,-0.091,-0.05,1.744,1.771,3.515,1.0,8:00am
10,2025-03-02,16715,T48,1,7.0,0.0,71.0,0.0,0.571,277.7,0.0,0.889,5.0,11.0,0.0,23.218,30.629,64.0,0.75,2.515,-0.066,0.072,2.103,2.521,4.625,10.0,6:45am
10,2025-03-02,16715,T48,2,4.0,1.0,71.0,2.0,0.929,285.4,0.0,0.778,2.0,11.0,6.0,31.475,57.904,72.0,0.5,-0.845,-1.861,1.654,-1.468,-1.052,-2.521,1.0,11:45am
10,2025-03-02,16715,T48,3,4.0,2.0,71.0,1.0,0.643,281.4,0.0,0.611,1.0,11.0,6.0,31.786,21.87,71.0,0.7,-1.287,0.048,-1.842,0.979,-3.081,-2.103,1.0,10:10am
10,2025-03-02,16715,T48,4,5.0,2.0,71.0,1.0,0.571,286.5,0.0,0.667,4.0,10.0,4.0,27.626,53.958,70.0,1.0,-0.832,0.519,-2.053,2.881,-2.366,0.515,1.0,8:50am
10,2025-03-02,23816,T48,1,8.0,0.0,71.0,0.0,0.714,281.5,0.0,0.833,5.0,10.0,3.0,25.997,39.484,63.0,1.0,1.113,0.953,0.318,3.24,2.384,5.625,1.0,8:13am
10,2025-03-02,23816,T48,2,4.0,3.0,71.0,1.0,0.643,278.7,0.0,0.778,2.0,10.0,7.0,34.074,27.564,72.0,0.667,-0.295,-0.158,-1.128,-0.939,-1.581,-2.521,10.0,1:13pm
10,2025-03-02,23816,T48,3,4.0,2.0,71.0,2.0,0.786,283.1,0.0,0.778,3.0,10.0,8.0,28.799,,73.0,0.5,-0.253,-0.9,-1.542,-1.407,-2.695,-4.103,1.0,11:05am
10,2025-03-02,23816,T48,4,2.0,0.0,71.0,0.0,0.5,284.2,0.0,0.611,2.0,16.0,2.0,39.276,47.062,69.0,0.889,-0.756,1.32,-0.235,1.186,0.329,1.515,1.0,8:20am
10,2025-03-02,19190,T48,1,5.0,2.0,71.0,1.0,0.286,279.7,0.0,0.778,3.0,10.0,4.0,23.832,102.328,70.0,1.0,0.125,0.36,0.236,-2.097,0.721,-1.375,10.0,1:46pm
10,2025-03-02,19190,T48,2,5.0,3.0,71.0,0.0,0.643,284.8,1.0,0.611,5.0,9.0,1.0,27.109,82.977,67.0,0.625,-0.552,-1.453,0.856,3.629,-1.149,2.479,1.0,8:46am
10,2025-03-02,19190,T48,3,6.0,2.0,71.0,0.0,0.571,272.5,1.0,0.778,6.0,9.0,3.0,24.197,51.463,65.0,0.8,0.797,2.781,-1.635,1.955,1.943,3.897,1.0,9:05am
